classification,title,category,ave_rating,num_ratings,reviews_total_5_stars,reviews_total_4_stars,reviews_total_3_stars,reviews_total_2_stars,reviews_total_1_stars,seller_name,seller_rating,ships_on_time,chat_response_rate,price,reviews,sentiment
Fake,【💝Hot Sale💝】 Original Tablet 11 for Students Classes Learning Tablets 7 Inch 128GB,"Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,JBCUSDJV,,,Not enough ratings,3288,"It turned on very smoothly, the quality of the tablet is very good, if you don't understand, you can ask the customer service, the attitude is quite good, all functions of the iPad are OK, the price is very affordable, the family members are excited!",Negative
Fake,HISENDFlash Sale Raffle 64GB FIRE HD 8 WITH ALEXA TABLET,"Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,HISEND,0.83,,Not enough ratings,368.5,"Performance:nagana nmn
Product Quality:good quality
Best Feature:512gb storage

Hai seller thankyou for dis item received safe nmn po ang bilis pa ng delivery nla halos 1 day lng xa pina order  lng to sa akin ng kumare q gift pra sa anak nea sna mtagal p nla magmit ito. Legit po tlga angs store na mabait dn c seller nag a update dn xa",Negative
Fake,Tablets Android Original 2024 S10 Ultra 12GB+256GB Gaming Tablet Android 6000mAh Dual Camera Dual SIM 5G/Wifi 12 inch Learning Tab Online Class Black,"Mobiles & Tablets,Tablets",5,58,57,1,0,0,0,Linklink,0.96,1,Not enough ratings,3119.02,"The logistics arrives very quickly, the packaging is intact, the appearance is exquisite and beautiful, the touch is sensitive, the response is very fast, and it is not stuck. . It's quite enjoyable to watch TV series. . High performance-price ratio, satisfaction",Negative
Fake,SAMSUNG S9 Ultra Tablet Black 10.1 inch 12GB+512GB Gaming Tablet 2023 Kids Android Tablet 5G Xiaomi Business Tablet COD,"Mobiles & Tablets,Tablets",5,371,367,0,0,3,1,General store MAO10,0.93,1,Not enough ratings,2599,"The size is relatively large, it is more comfortable to watch movies, and it is also very fun to play games. High resolution, clear picture quality for playing games. run smoothly. The image is clear and the colors are vivid. The sound is very good and clear.",Negative
Fake,SAMSUNG S9 Ultra Tablet Black 10.1 inch 12GB+512GB Gaming Tablet 2023 Kids Android Tablet 5G Xiaomi Business Tablet COD,"Mobiles & Tablets,Tablets",5,371,367,0,0,3,1,General store MAO10,0.93,1,Not enough ratings,2599,"""I received the package in perfect condition. This product is simply amazing, and is working as expected. Surely it will serve its purpose. Thank you seller for this quality product and for being so responsive as well. Looking forward to dealing with another transaction with you in the future.",Negative
Fake,SAMSUNG S9 Ultra Tablet Black 10.1 inch 12GB+512GB Gaming Tablet 2023 Kids Android Tablet 5G Xiaomi Business Tablet COD,"Mobiles & Tablets,Tablets",5,371,367,0,0,3,1,General store MAO10,0.93,1,Not enough ratings,2599,"It turned on very smoothly, the quality of the tablet is very good, if you don't understand, you can ask the customer service, the attitude is quite good, all functions of the iPad are OK, the price is very affordable, the family members are excited!",Negative
Fake,SAMSUNG S9 Ultra Tablet Black 10.1 inch 12GB+512GB Gaming Tablet 2023 Kids Android Tablet 5G Xiaomi Business Tablet COD,"Mobiles & Tablets,Tablets",5,371,367,0,0,3,1,General store MAO10,0.93,1,Not enough ratings,2599,"Performance:nagana nmn
Product Quality:good quality
Best Feature:512gb storage

Hai seller thankyou for dis item received safe nmn po ang bilis pa ng delivery nla halos 1 day lng xa pina order  lng to sa akin ng kumare q gift pra sa anak nea sna mtagal p nla magmit ito. Legit po tlga angs store na mabait dn c seller nag a update dn xa",Negative
Fake,SAMSUNG S9 Ultra Tablet Black 10.1 inch 12GB+512GB Gaming Tablet 2023 Kids Android Tablet 5G Xiaomi Business Tablet COD,"Mobiles & Tablets,Tablets",5,371,367,0,0,3,1,General store MAO10,0.93,1,Not enough ratings,2599,Legit product from a legit seller! Was so happy to see that there was stock here coz the Apple store had no stock on hand at all. iPad works like a dream!,Negative
Fake,"Flash Sale Raffle Amazon Fire Max 11 Tablet 11"" Display , 4GB RAM","Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,uUzJgdl8yIrlQ,,,Not enough ratings,455,"It took a while for the tablet to be evaluated and it worked very well. The machine has large memory, runs smoothly, and the picture is smooth and clear. Children like it very much.",Negative
Fake,Samsung Galaxy A9+ WIFI Tablet 10.1 inches RAM16G ROM512G Android10.1 tablet on sale original 2023 big sale legit iPad Cheap Tablet Wifi 4G/5G 10 Core Processor Screen Full HD Tablet 8800 mAh Android Tablet for kids Free Shipping Newest Cheap Tablet,"Mobiles & Tablets,Tablets",4.9,61,59,0,0,1,1,TEETALK.PH,0.96,0.91,Not enough ratings,2199,"Perfect basic media consumption machine. Runs all day, breezes thru productivity apps, ebooks, comics, music and video streaming. Unless you create lots of content, save your money and get this.",Negative
Fake,Samsung Galaxy A9+ WIFI Tablet 10.1 inches RAM16G ROM512G Android10.1 tablet on sale original 2023 big sale legit iPad Cheap Tablet Wifi 4G/5G 10 Core Processor Screen Full HD Tablet 8800 mAh Android Tablet for kids Free Shipping Newest Cheap Tablet,"Mobiles & Tablets,Tablets",4.9,61,59,0,0,1,1,TEETALK.PH,0.96,0.91,Not enough ratings,2199,"received the product in perfect condition Wrapped in bubble wrap well. Beautiful, good material, received the product in perfect condition, beautiful, good material",Negative
Fake,Samsung Galaxy A9+ WIFI Tablet 10.1 inches RAM16G ROM512G Android10.1 tablet on sale original 2023 big sale legit iPad Cheap Tablet Wifi 4G/5G 10 Core Processor Screen Full HD Tablet 8800 mAh Android Tablet for kids Free Shipping Newest Cheap Tablet,"Mobiles & Tablets,Tablets",4.9,61,59,0,0,1,1,TEETALK.PH,0.96,0.91,Not enough ratings,2199,It arrived almost the next day after I placed the order. The item is well secured and packed with air pillows to ensure safety. Make sure you buy electronics from authorized sellers to guarantee authenticity.,Negative
Fake,Samsung Galaxy A9+ WIFI Tablet 10.1 inches RAM16G ROM512G Android10.1 tablet on sale original 2023 big sale legit iPad Cheap Tablet Wifi 4G/5G 10 Core Processor Screen Full HD Tablet 8800 mAh Android Tablet for kids Free Shipping Newest Cheap Tablet,"Mobiles & Tablets,Tablets",4.9,61,59,0,0,1,1,TEETALK.PH,0.96,0.91,Not enough ratings,2199,Legit product from a legit seller! Was so happy to see that there was stock here coz the Apple store had no stock on hand at all. iPad works like a dream!,Negative
Fake,Samsung Tab S9 Ultra Android 12 inch 8GB+512GB Gaming Tablet Original Big Sale 2023 for Kids Samsung Tablet Online Class Smart Dual Sim Card On Sale Screen 5G Business Tablet COD,"Mobiles & Tablets,Tablets",5,366,362,0,1,0,3,General store MAO10,0.93,1,Not enough ratings,2199,"It took a while for the tablet to be evaluated and it worked very well. The machine has large memory, runs smoothly, and the picture is smooth and clear. Children like it very much.",Negative
Fake,Xiaomi Redmi Pad Tablet 10.1 inches RAM16G ROM512G Android10.1 tablet on sale original 2023 big sale legit iPad Cheap Tablet Wifi 4G/5G 10 Core Processor Screen Full HD Tablet 8800 mAh Android Tablet for kids Free Shipping Newest Cheap Tablet,"Mobiles & Tablets,Tablets",4.7,108,99,1,1,1,6,Dahua by EJ Dalanon,0.96,0.96,Not enough ratings,2565.21,"Mahusay na pagtatanghal, mataas na pangkalahatang hitsura, nagkakahalaga ng sarili, garantido ng malaking marka, napakabilis na bilis, walang problema sa kalidad.Mga bata tulad nito. Ang board ay madaling gamitin at ang kwalidad ng larawan ay maganda. Ang presyo ay maganda. Gusto kong bumili ng App",Negative
Fake,",Original Sale Brand New 8-inch Tablet 8GB+128GB Wifi/5G Dual SIM Student Learning Tablet Android","Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,A small boutique world-115,,,Not enough ratings,727.16,"Very satisfied. Regalo para sa little sister ko. At mahal na mahal niya ito! Ang imbakan ay eksakto tulad ng inilarawan. Ako ay lubos na nasisiyahan. Baka sa susunod ay bibili ako ng bago para sa aking sarili sa halip. May libreng regalo din, salamat! Well wrapped in bubbles kaya nakarating ng ligtas.",Negative
Fake,【COD】2024 HUAWEl Bagong 12.0-inch na tablet para sa trabaho at entertainment Full HD support 11-core call processor Murang gaming tablet na may 4g/5G SIM card,"Mobiles & Tablets,Tablets",4.2,31,23,0,3,1,4,bobo123,0.77,0.97,Not enough ratings,2050,"Thank you for your excellent customer service. The product price is reasonable. Checked n start using the tab, it is function good for now.",Negative
Fake,Realme Tablet pc 12GB+512GB M50 Tablete android 10 inch electronic tablets sale 5G SIM tablet PC GPS,"Mobiles & Tablets,Tablets",4.7,33,28,2,2,1,0,3C WL,0.91,,Not enough ratings,2092,"""Delivery was quicker than I expected!!Ninjavan was amazing!!
Packaged was wrapped perfectly!!
Everything looks legit! I’ll re-comment if I see anything when my pop opens the box! I cannot wait for his reaction! """,Negative
Fake,INFINIX X5 10.4-inch tablets 8+256 Global Version With 1-year Warranty | 144Hz WQHD+ eye Care display |Snapdragon,"Mobiles & Tablets,Tablets",4.8,112,107,0,1,1,3,gaming tablet store,0.91,0.99,Not enough ratings,3090,got the ipad safe and sound!! thank u beyond the box! the stocks ran out that same day i ordered. lucky and thankful i got to order,Negative
Fake,xiaomi a9 Ultra Android 12 inch 8GB+128GB Gaming Tablet Original Big Sale 2023 for Kids Samsung Tablet Online Class Smart Dual Sim Card On Sale Screen 5G Business Tablet COD,"Mobiles & Tablets,Tablets",5,193,193,0,0,0,0,MTX MICROTEX,0.93,0.99,Not enough ratings,3199,I can buy this high quality tablet at this price it's worth it I didn't expect to buy a good value product for such a low price I really made a profit,Negative
Fake,"Samsung Tab SHOT 6G Android 5G/Wi-Fi Tablet 8GB+256GB 10.1"" Screen Display With SIM Card Slot 6000mAh Battery","Mobiles & Tablets,Tablets",4.9,226,220,3,0,0,3,FRAGRANZA OLIO,0.96,0.99,Not enough ratings,4355.01,It arrived almost the next day after I placed the order. The item is well secured and packed with air pillows to ensure safety. Make sure you buy electronics from authorized sellers to guarantee authenticity.,Negative
Fake,"Samsung Tab SHOT 6G Android 5G/Wi-Fi Tablet 8GB+256GB 10.1"" Screen Display With SIM Card Slot 6000mAh Battery","Mobiles & Tablets,Tablets",4.9,226,220,3,0,0,3,FRAGRANZA OLIO,0.96,0.99,Not enough ratings,4355.01,Legit! Had a hard time checking to malls for stocks buti nalang nagkaron ng stocks here in Lazada. The most affordable seller too! thank you po!,Negative
Fake,Samsung Tab S9 Ultra Original Tablets 12 Inch 8GB + 128GB Android Tablet Online Classroom Tablet,"Mobiles & Tablets,Tablets",4.8,426,402,3,1,0,20,Household Electrical ACE STORES,0.9,0.99,Not enough ratings,2534.02,I am satisfied with the service of the merchant. I asked for a lot of information before purchasing and responded patiently and quickly.,Negative
Fake,COD Samsung Tablet SPARK 8+ 12 Inch 8GB+128GB Android Bluetooth Connection Online Classroom Smart Dual,"Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,vFkBfK0q,,,Not enough ratings,1996.25,"I love the tablet,, it was well packed. The items arrived at the date I expected it to arrive. I'll make sure to buy again in this store.",Negative
Fake,OPPO Pad Tablet 10.1 inches RAM16G ROM512G Android10.1 tablet on sale original 2023 big sale legit iPad Cheap Tablet Wifi 4G/5G 10 Core Processor Screen Full HD Tablet 8800 mAh Android Tablet for kids Free Shipping Newest Cheap Tablet,"Mobiles & Tablets,Tablets",4.7,108,97,1,2,3,5,ZOSI Cameras & Drones,0.94,0.96,Not enough ratings,2144.02,I can buy this high quality tablet at this price it's worth it I didn't expect to buy a good value product for such a low price I really made a profit,Negative
Fake,Tab SHOT 5G Original Tablets 12 Inch 12Gb+256Gb Android Tablet dual card dual standby Battery 6000mAh 5G Business Tablet,"Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,Device Domain,1,1,Not enough ratings,3411.52,"The screen is large, the picture is clear and smooth, and the sound quality is also good. Daily news and shopping are enough. The key is affordable prices.",Negative
Fake,"2024 Global Version Pad 6 Pro, Android 13 Snapdragon 888 IPS 12GB + 512GB 5G 10.1 inches 10000mAh Dual sim, Wifi Tablet PC","Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,5GTablet Factory Store,0.97,,Not enough ratings,4599,"It took a while for the tablet to be evaluated and it worked very well. The machine has large memory, runs smoothly, and the picture is smooth and clear. Children like it very much.",Negative
Fake,"2024 Global Version Pad 6 Pro, Android 13 Snapdragon 888 IPS 12GB + 512GB 5G 10.1 inches 10000mAh Dual sim, Wifi Tablet PC","Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,5GTablet Factory Store,0.97,,Not enough ratings,4599,Fast delivery by seller and item safely arrived in good conditions. Credits to the seller and delivery company. so far the tablet can work properly.,Negative
Fake,Samsung Galaxy Tab S9 Ultra Tablet 12 inches RAM16G ROM512G Android12 tablet on sale original 2024 big sale legit iPad Cheap Tablet Wifi 4G/5G 10 Core Processor Screen Full HD Tablet 8800 mAh Android Tablet for kids Free Shipping Newest Cheap Tablet,"Mobiles & Tablets,Tablets",4.7,27,22,3,1,0,1,Tablet BAB,0.83,1,Not enough ratings,2826.52,Legit product from a legit seller! Was so happy to see that there was stock here coz the Apple store had no stock on hand at all. iPad works like a dream!,Negative
Fake,Monster Tab POCO Ultra 10.0 inch 12GB+512GB sale original big sale 2024 100% Brand New for Kids Adolescent Samsung tablet android tablet Online Class Smart Dual Sim Card On Sale Screen 5G Business Tablet,"Mobiles & Tablets,Tablets",4.9,123,120,1,1,0,1,MONSTER PHONE,0.95,0.99,Not enough ratings,3394.03,"Magandang tablet, suporta.Ang halaga ng pagtatanghal ay talagang maganda. maaari mong gamitin ito agad pagkatapos nitong natanggap!Ang bilis ng plate na ito ay OK.Walang problema ang panonood ng TV.Ah, walang problema sa laro.Ang larawan ay maganda at ang kalidad ng tunog ay maganda.",Negative
Fake,《SONTUE》 Tablet Pad Mini 5 64GB 256GB (The Best Quality Only),"Mobiles & Tablets,Tablets",5,3,3,0,0,0,0,SONTUE,1,1,Not enough ratings,19000,"item received in excellent condition. no dents, no scratches on the box. perfect mother's day gift. thank you, seller!",Negative
Fake,Xiaomi Tab A9 Lite Global Version 12inch 8GB+256GB 6000mah tablet Gaming Tablet Original Big Sale 2023 for Kids Samsung Tablet Online Class Smart Dual Sim Card On Sale Screen 5G Business Tablet Xiaomi,"Mobiles & Tablets,Tablets",4.9,236,229,1,2,0,4,acdita,0.94,1,Not enough ratings,3354.81,"item received in excellent condition. no dents, no scratches on the box. perfect mother's day gift. thank you, seller!",Negative
Fake,"Flash Sale Raffle Amazon Fire Max 11 Tablet 11"" Display , 4GB RAM","Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,keya shop-221,,,Not enough ratings,569.9,Legit product from a legit seller! Was so happy to see that there was stock here coz the Apple store had no stock on hand at all. iPad works like a dream!,Negative
Fake,[World Premiere] UMIDIGI G1 Tab 10.1 inches Android 13 Smart Tablet HD Display 4GB RAM 64GB ROM Quad Core WIFI6 60Hz 6000mAh Mega Battery,"Mobiles & Tablets,Tablets",4.9,10,8,2,0,0,0,UMIDIGI Official Store,0.92,1,Not enough ratings,4399,It is not actually the brand and the color I received. It is media tech and not Samsung. I was disappointed. ,Negative
Fake,Monster Tablet SPARK Android 10-inch Original 5G Android 13 8GB+256GB 6000mAh Dual Camera Dual SIM Bluetooth WiFi Tablet,"Mobiles & Tablets,Tablets",4.9,191,186,0,0,1,4,MONSTER PHONE,0.95,0.99,Not enough ratings,2725.06,"The equipment is not bad, the things feel quite complete, there are tablet jackets, pens, etc., the pixels are OK.",Negative
Fake,【24H issued+Gifts】Samsung Tab i14 Android 11inch 12 Core Processor 8GB+512GB Samsung Tablet Android original 2022 ipad pro android tablet with pen lop top low price tablet gaming,"Mobiles & Tablets,Tablets",4.9,205,197,2,2,2,2,3C Boutique,0.91,1,Not enough ratings,2999,"item received in excellent condition. no dents, no scratches on the box. perfect mother's day gift. thank you, seller!",Negative
Fake,LENOVO YOGA BOOK 10.4-inch tablets 2022 4g/5G tablet android screens Dual Sim RAM8GB+512GB,"Mobiles & Tablets,Tablets",4.9,188,185,0,1,0,2,gaming tablet store,0.91,0.99,Not enough ratings,2899,"The seller delivered within the specified time period. Products are well packaged and packaged. address clearly stated as stated Friendly product, good quality, reasonable price, very good quality product. Good value for money, fast delivery, highly recommend this store. Shipping was very fast.",Negative
Fake,【COD】Sunsung S9 Ultra Tablet RAM12G ROM512G12-inch Tablet Android12.0 Wifi 4G/5G Full HD Tablet Promotion,"Mobiles & Tablets,Tablets",5,9,9,0,0,0,0,bobo123,0.77,0.97,Not enough ratings,1800,"So far, after receiving and using it for a week or two, everything seems to be working well. My children like to play games on tablets and watch YouTube. Thanks to the seller for safe packaging and lively gifts.",Negative
Fake,Sumsung Tablet SPARK 8+Original Korean Made 5G Tablet 10.1 Inch Wifi Tablet Screen Large RAM16G Andorid12 Tablet,"Mobiles & Tablets,Tablets",5,1,1,0,0,0,0,TechPioneers Shop,1,1,Not enough ratings,3010.8,Given as a gift. Paid online. Securely packed. My is enjoying it now. Thanks seller.,Negative
Fake,COD ✷☼Year End Tablet Sale Brand New HUAWEI 7.0 inch Full HD 256GB 6GB RAM Student Tablet for Online Cla,"Mobiles & Tablets,Tablets",0,0,0,0,0,0,0,xDbRtfef,,,Not enough ratings,968.76,I received the package Monday in good condition. All is functioning and my 7 yr old son love it. he will used it for his home schooling. Thank you seller.Satisfied customer 😁😁,Negative
Fake,Samsung Tab Galaxy S9 Ultra Android 12 inch 16GB+512GB Gaming Tablet Original Big Sale 2024 for Kids Samsung Tablet Online Class Smart Dual Sim Card On Sale Screen 5G Business Tablet COD,"Mobiles & Tablets,Tablets",4.2,50,38,1,1,2,8,Tablet BAB,0.83,1,Not enough ratings,2519.1,"I bought a good tablet for online classes, it can hold a lot of things, I am really satisfied! Plus, this customer support is very attentive. Reply every time and please remind me to expedite the order. Let your child use the tablet as soon as possible. So I dont have to worry too much. Regarding future online courses and games Overall, very satisfied! ! !",Negative
Fake,Tab Galaxy 11 Pro 10.1inch 12+512GB 8000mah Android 12 Learning Tablet for Online Classroom,"Mobiles & Tablets,Tablets",5,17,17,0,0,0,0,1080P CCTV Camera,0.96,1,Not enough ratings,3699,"The seller delivered within the specified time period. Products are well packaged and packaged. address clearly stated as stated Friendly product, good quality, reasonable price, very good quality product. Good value for money, fast delivery, highly recommend this store. Shipping was very fast.",Negative
Fake,Rea1me tablet 2 11.0 inch 16+512GB 18000mAh android tablet 5G Wiif cheap tablet Gaming tablet one year warranty,"Mobiles & Tablets,Tablets",4.9,18,17,0,1,0,0,xcbfhd534,0.88,1,Not enough ratings,2895,"So far, after receiving and using it for a week or two, everything seems to be working well. My children like to play games on tablets and watch YouTube. Thanks to the seller for safe packaging and lively gifts.",Negative
